zip,lat,lon,state,city
75093,33.0327,-96.8051,TX,Plano
75094,33.0119,-96.6430,TX,Plano
75097,33.3512,-96.6646,TX,Weston
75098,32.9703,-96.5524,TX,Wylie
75099,32.7710,-96.7996,TX,Coppell
75101,32.2115,-96.7367,TX,Bardwell
75102,32.0368,-96.6663,TX,Barry
75103,32.6115,-95.9007,TX,Canton
75104,32.7673,-96.7776,TX,Cedar Hill
75105,32.2438,-96.4144,TX,Chatfield
75106,32.7673,-96.7776,TX,Cedar Hill
75109,32.0300,-96.3400,TX,Corsicana
75110,32.0599,-96.3696,TX,Corsicana
75114,32.6613,-96.4443,TX,Crandall
75115,32.6206,-96.8228,TX,Desoto
75116,32.7673,-96.7776,TX,Duncanville
75117,32.7148,-95.8564,TX,Edgewood
75118,32.5996,-96.3027,TX,Elmo
75119,32.3338,-96.6348,TX,Ennis
75120,32.3347,-96.6335,TX,Ennis
75121,33.0618,-96.4174,TX,Copeville
75123,32.7673,-96.7776,TX,Desoto
75124,32.2898,-95.7916,TX,Eustace
75125,32.4943,-96.6404,TX,Ferris
75126,32.7239,-96.4508,TX,Forney
75127,32.6850,-95.7943,TX,Fruitvale
75132,32.9555,-96.3678,TX,Fate
75134,32.6212,-96.7644,TX,Lancaster
75135,33.0768,-96.2198,TX,Caddo Mills
75137,32.7673,-96.7776,TX,Duncanville
75138,32.7673,-96.7776,TX,Duncanville
75140,32.6613,-95.7761,TX,Grand Saline
75141,32.6333,-96.6892,TX,Hutchins
75142,32.5813,-96.2655,TX,Kaufman
75143,32.2486,-96.2161,TX,Kemp
75144,32.1243,-96.3687,TX,Kerens
75146,32.5801,-96.7485,TX,Lancaster
75147,32.4636,-96.1354,TX,Mabank
75148,32.1460,-96.0292,TX,Malakoff
75149,32.7778,-96.6231,TX,Mesquite
75150,32.7910,-96.6359,TX,Mesquite
75151,32.0624,-96.4735,TX,Corsicana
75152,32.4605,-96.6756,TX,Palmer
75153,32.1650,-96.3387,TX,Powell
75154,32.4844,-96.7954,TX,Red Oak
75155,32.3008,-96.7353,TX,Rice
75156,32.2800,-96.1100,TX,Mabank
75157,32.4554,-96.4395,TX,Rosser
75158,32.4636,-96.3843,TX,Scurry
75159,32.6208,-96.5736,TX,Seagoville
75160,32.6419,-96.2514,TX,Terrell
75161,32.7332,-96.1950,TX,Terrell
75163,32.2089,-96.1147,TX,Trinidad
75164,33.0843,-96.3213,TX,Josephine
75165,32.3770,-96.8437,TX,Waxahachie
75166,33.0139,-96.4377,TX,Lavon
75167,32.3773,-96.9162,TX,Waxahachie
75168,32.3749,-96.7166,TX,Waxahachie
75169,32.6955,-95.9750,TX,Wills Point
75172,32.6038,-96.6732,TX,Wilmer
75173,33.0732,-96.4284,TX,Nevada
75180,32.7212,-96.6153,TX,Mesquite
75181,32.7279,-96.5649,TX,Mesquite
75182,32.7970,-96.5616,TX,Sunnyvale
75185,32.7403,-96.5618,TX,Mesquite
75187,32.7673,-96.7776,TX,Mesquite
75189,32.9198,-96.3563,TX,Royse City
75201,32.7812,-96.7903,TX,Dallas
75202,32.7673,-96.7776,TX,Dallas
75203,32.7415,-96.7959,TX,Dallas
75204,32.8000,-96.7812,TX,Dallas
75205,32.8260,-96.7843,TX,Dallas
75206,32.8339,-96.7715,TX,Dallas
75207,32.7631,-96.7984,TX,Dallas
75208,32.7363,-96.8230,TX,Dallas
75209,32.7673,-96.7776,TX,Dallas
75210,32.7695,-96.7505,TX,Dallas
75211,32.7365,-96.8350,TX,Dallas
75212,32.7673,-96.7776,TX,Dallas
75214,32.8413,-96.6984,TX,Dallas
75215,32.7537,-96.7659,TX,Dallas
75216,32.6829,-96.7793,TX,Dallas
75217,32.7025,-96.6845,TX,Dallas
75218,32.8385,-96.6995,TX,Dallas
75219,32.7673,-96.7776,TX,Dallas
75220,32.7784,-96.8064,TX,Dallas
75221,32.8147,-96.7877,TX,Dallas
75222,32.7673,-96.7776,TX,Dallas
75223,32.7942,-96.7496,TX,Dallas
75224,32.7103,-96.8262,TX,Dallas
75225,32.8511,-96.7718,TX,Dallas
75226,32.7839,-96.7756,TX,Dallas
75227,32.7731,-96.6856,TX,Dallas
75228,32.8323,-96.6821,TX,Dallas
75229,32.7673,-96.7776,TX,Dallas
75230,32.8866,-96.7696,TX,Dallas
75231,32.8800,-96.7401,TX,Dallas
75232,32.6529,-96.8208,TX,Dallas
75233,32.7673,-96.7776,TX,Dallas
75234,32.9095,-96.8193,TX,Dallas
75235,32.6927,-96.6230,TX,Dallas
75236,32.7673,-96.7776,TX,Dallas
75237,32.7673,-96.7776,TX,Dallas
75238,32.8789,-96.7047,TX,Dallas
75239,32.7673,-96.7776,TX,Dallas
75240,32.9102,-96.7892,TX,Dallas
75241,32.6601,-96.7592,TX,Dallas
75242,32.7673,-96.7776,TX,Dallas
75243,32.7780,-96.7338,TX,Dallas
75244,32.7673,-96.7776,TX,Dallas
75245,32.9225,-96.5352,TX,Dallas
75246,32.7933,-96.7732,TX,Dallas
75247,32.6602,-96.7523,TX,Dallas
75248,32.9860,-96.7680,TX,Dallas
75249,32.7673,-96.7776,TX,Dallas
75250,32.7673,-96.7776,TX,Dallas
75251,32.8951,-96.7342,TX,Dallas
75252,32.9863,-96.7680,TX,Dallas
75253,32.6721,-96.6085,TX,Dallas
75254,32.9400,-96.8000,TX,Dallas
75258,32.7673,-96.7776,TX,Dallas
75260,32.7673,-96.7776,TX,Dallas
75261,32.7673,-96.7776,TX,Dallas
75262,32.7673,-96.7776,TX,Dallas
75263,32.7673,-96.7776,TX,Dallas
75264,32.7673,-96.7776,TX,Dallas
75265,32.7673,-96.7776,TX,Dallas
75266,32.7673,-96.7776,TX,Dallas
75267,32.7673,-96.7776,TX,Dallas
75270,32.7673,-96.7776,TX,Dallas
75275,32.7673,-96.7776,TX,Dallas
75277,32.7673,-96.7776,TX,Dallas
75283,32.7673,-96.7776,TX,Dallas
75284,32.7673,-96.7776,TX,Dallas
75285,32.7673,-96.7776,TX,Dallas
75286,32.7673,-96.7776,TX,Dallas
75287,32.7673,-96.7776,TX,Dallas
75295,32.7673,-96.7776,TX,Dallas
75301,32.7673,-96.7776,TX,Dallas
75303,32.7673,-96.7776,TX,Dallas
75310,32.7673,-96.7776,TX,Dallas
75312,32.7673,-96.7776,TX,Dallas
75313,32.7673,-96.7776,TX,Dallas
75315,32.7673,-96.7776,TX,Dallas
75320,32.7673,-96.7776,TX,Dallas
75323,32.7673,-96.7776,TX,Dallas
75326,32.7673,-96.7776,TX,Dallas
75334,32.6700,-96.6100,TX,Dallas
75336,32.7673,-96.7776,TX,Dallas
75339,32.7673,-96.7776,TX,Dallas
75340,32.7600,-96.8600,TX,Dallas
75342,32.7673,-96.7776,TX,Dallas
75343,32.7600,-96.8600,TX,Dallas
75344,32.7800,-96.7900,TX,Dallas
75346,32.7673,-96.7776,TX,Dallas
75353,32.7673,-96.7776,TX,Dallas
75354,32.7673,-96.7776,TX,Dallas
75355,32.7673,-96.7776,TX,Dallas
75356,32.7673,-96.7776,TX,Dallas
75357,32.7673,-96.7776,TX,Dallas
75358,32.9300,-96.7900,TX,Lsi
75359,32.7673,-96.7776,TX,Dallas
75360,32.7673,-96.7776,TX,Dallas
75363,32.7673,-96.7776,TX,Dallas
75364,32.7673,-96.7776,TX,Dallas
75367,32.7673,-96.7776,TX,Dallas
75368,32.7673,-96.7776,TX,Dallas
75370,32.7673,-96.7776,TX,Dallas
75371,32.7673,-96.7776,TX,Dallas
75372,32.7673,-96.7776,TX,Dallas
75373,32.7673,-96.7776,TX,Dallas
75374,32.7673,-96.7776,TX,Dallas
75376,32.7673,-96.7776,TX,Dallas
75378,32.7673,-96.7776,TX,Dallas
75379,32.7673,-96.7776,TX,Dallas
75380,32.7673,-96.7776,TX,Dallas
75381,32.7673,-96.7776,TX,Dallas
75382,32.7673,-96.7776,TX,Dallas
75386,32.7673,-96.7776,TX,Dallas
75387,32.7673,-96.7776,TX,Dallas
75388,32.7673,-96.7776,TX,Dallas
75389,32.7673,-96.7776,TX,Dallas
75390,32.7673,-96.7776,TX,Dallas
75391,32.7673,-96.7776,TX,Dallas
75392,32.7673,-96.7776,TX,Dallas
75393,32.7673,-96.7776,TX,Dallas
75394,32.7673,-96.7776,TX,Dallas
75395,32.7673,-96.7776,TX,Dallas
75396,32.7673,-96.7776,TX,Dallas
75397,32.7673,-96.7776,TX,Dallas
75398,32.7673,-96.7776,TX,Dallas
75401,33.1049,-96.1155,TX,Greenville
75402,33.1047,-96.0927,TX,Greenville
75403,33.2185,-96.0487,TX,Greenville
75404,33.0563,-96.0810,TX,Greenville
75407,33.1526,-96.4753,TX,Princeton
75409,33.3237,-96.5248,TX,Anna
75410,32.8159,-95.7056,TX,Alba
75411,33.6597,-95.5829,TX,Arthur City
75412,33.6397,-95.0217,TX,Bagwell
75413,33.4166,-96.2134,TX,Bailey
75414,33.6237,-96.4424,TX,Bells
75415,33.3569,-95.5842,TX,Ben Franklin
75416,33.6001,-95.5204,TX,Blossom
75417,33.4705,-95.2117,TX,Bogata
75418,33.5273,-96.1730,TX,Bonham
75420,33.1686,-95.5855,TX,Brashear
75421,33.6553,-95.6464,TX,Brookston
75422,33.1225,-95.9344,TX,Campbell
75423,33.2390,-96.1757,TX,Celeste
75424,33.3186,-96.3962,TX,Blue Ridge
75425,33.6597,-95.5829,TX,Chicota
75426,33.6131,-95.0965,TX,Clarksville
75428,33.2890,-95.9770,TX,Commerce
75429,33.2377,-95.9089,TX,Commerce
75431,33.0956,-95.6567,TX,Como
75432,33.3448,-95.7436,TX,Cooper
75433,33.1361,-95.8444,TX,Cumby
75434,33.6597,-95.5829,TX,Cunningham
75435,33.5304,-95.3182,TX,Deport
75436,33.6646,-95.2628,TX,Detroit
75437,33.1686,-95.5855,TX,Dike
75438,33.5705,-96.0544,TX,Dodd City
75439,33.5757,-96.1385,TX,Ector
75440,32.8340,-95.7241,TX,Emory
75441,33.3569,-95.5842,TX,Enloe
75442,33.2185,-96.3790,TX,Farmersville
75443,33.4697,-96.1111,TX,Gober
75444,32.7772,-95.4077,TX,Golden
75446,33.4881,-96.0859,TX,Honey Grove
75447,33.5820,-95.9214,TX,Ivanhoe
75448,33.3569,-95.5842,TX,Klondike
75449,33.4942,-96.1504,TX,Ladonia
75450,33.3569,-95.5842,TX,Lake Creek
75451,32.9898,-94.9360,TX,Leesburg
75452,33.4187,-96.2380,TX,Leonard
75453,33.0123,-95.9335,TX,Lone Oak
75454,33.2837,-96.5332,TX,Melissa
75455,33.2210,-94.9846,TX,Mount Pleasant
75456,33.1904,-94.9675,TX,Mount Pleasant
75457,33.1540,-95.2178,TX,Mount Vernon
75458,33.2427,-96.2916,TX,Merit
75459,33.5355,-96.6555,TX,Howe
75460,33.6124,-95.4649,TX,Paris
75461,33.6632,-95.4608,TX,Paris
75462,33.6805,-95.4905,TX,Paris
75468,33.6217,-95.4664,TX,Pattonville
75469,33.4422,-95.8511,TX,Pecan Gap
75470,33.6597,-95.5829,TX,Petty
75471,33.1686,-95.5855,TX,Pickton
75472,32.9179,-95.8982,TX,Point
75473,33.7927,-95.5228,TX,Powderly
75474,32.9345,-96.1219,TX,Quinlan
75475,33.4846,-96.2541,TX,Randolph
75476,33.6703,-96.2761,TX,Ravenna
75477,33.5450,-95.7217,TX,Roxton
75478,33.1686,-95.5855,TX,Saltillo
75479,33.5558,-96.2708,TX,Savoy
75480,33.0478,-95.1962,TX,Scroggins
75481,33.1686,-95.5855,TX,Sulphur Bluff
75482,33.1264,-95.6008,TX,Sulphur Springs
75483,33.1686,-95.5855,TX,Sulphur Springs
75485,33.3615,-96.4676,TX,Westminster
75486,33.6597,-95.5829,TX,Sumner
75487,33.1757,-95.2167,TX,Talco
75488,33.6140,-96.1143,TX,Telephone
75489,33.5297,-96.4836,TX,Tom Bean
75490,33.4138,-96.3040,TX,Trenton
75491,33.5023,-96.4468,TX,Whitewright
75492,33.5634,-96.0002,TX,Windom
75493,33.1666,-95.1090,TX,Winfield
75494,32.9447,-95.3062,TX,Winnsboro
75495,33.5410,-96.6356,TX,Van Alstyne
75496,33.3258,-96.0562,TX,Wolfe City
75497,32.8915,-95.5793,TX,Yantis
75501,33.4113,-94.1774,TX,Texarkana
75503,33.4644,-94.1169,TX,Texarkana
75504,33.4766,-94.3949,TX,Texarkana
75505,33.4624,-94.0715,TX,Texarkana
75507,33.3934,-94.3404,TX,Texarkana
75550,33.5829,-94.9156,TX,Annona
75551,33.0845,-94.2420,TX,Atlanta
75554,33.5515,-94.7728,TX,Avery
75555,33.0076,-94.0748,TX,Bivins
75556,33.0958,-94.3484,TX,Bloomburg
75558,33.1904,-94.9675,TX,Cookville
75559,33.5060,-94.5896,TX,De Kalb
75560,33.0958,-94.3484,TX,Douglassville
75561,33.4071,-94.3378,TX,Hooks
75562,33.0086,-94.3619,TX,Kildare
75563,33.0697,-94.2646,TX,Linden
75564,32.7959,-94.2892,TX,Lodi
75565,33.0958,-94.3484,TX,Mc Leod
75566,33.0958,-94.3484,TX,Marietta
75567,33.3409,-94.3175,TX,Maud
75568,33.1648,-94.6862,TX,Naples
75569,33.4064,-94.2231,TX,Nash
75570,33.4211,-94.3720,TX,New Boston
75571,33.1795,-94.7391,TX,Omaha
75572,33.1557,-94.1537,TX,Queen City
75573,33.3580,-94.2571,TX,Redwater
75574,33.4766,-94.3949,TX,Simms
75599,33.4766,-94.3949,TX,Texarkana
75601,32.5178,-94.7303,TX,Longview
75602,32.4342,-94.7475,TX,Longview
75603,32.4198,-94.6900,TX,Longview
75604,32.4936,-94.8274,TX,Longview
75605,32.5057,-94.7188,TX,Longview
75606,32.3694,-94.6161,TX,Longview
75607,32.5112,-94.7835,TX,Longview
75608,32.5701,-94.8481,TX,Longview
75615,32.5112,-94.7835,TX,Longview
75630,32.8958,-94.5747,TX,Avinger
75631,32.2334,-94.4570,TX,Beckville
75633,32.1831,-94.3092,TX,Carthage
75636,33.1226,-94.7360,TX,Cason
75637,32.1027,-94.4935,TX,Clayton
75638,33.0446,-94.7395,TX,Daingerfield
75639,32.2591,-94.2113,TX,De Berry
75640,32.7698,-94.7032,TX,Diana
75641,32.5112,-94.7835,TX,Easton
75642,32.3863,-94.2105,TX,Elysian Fields
75643,32.0334,-94.3800,TX,Gary
75644,32.7127,-94.9094,TX,Gilmer
75645,32.6700,-94.8800,TX,Gilmer
75647,32.4772,-94.9327,TX,Gladewater
75650,32.5269,-94.5732,TX,Hallsville
75651,32.6769,-94.5315,TX,Harleton
75652,32.2131,-94.7834,TX,Henderson
75653,32.2047,-94.8845,TX,Henderson
75654,32.1260,-94.7488,TX,Henderson
75656,32.9532,-94.5992,TX,Hughes Springs
75657,32.8059,-94.3655,TX,Jefferson
75658,32.1959,-94.9065,TX,Joinerville
75659,32.5075,-94.1106,TX,Jonesville
75660,32.5112,-94.7835,TX,Judson
75661,32.6557,-94.1547,TX,Karnack
75662,32.4103,-94.7934,TX,Kilgore
75663,32.3870,-94.8951,TX,Kilgore
75666,32.3019,-94.9288,TX,Laird Hill
75667,31.9865,-94.8596,TX,Laneville
75668,32.9252,-94.7049,TX,Lone Star
75669,32.0449,-94.5381,TX,Long Branch
75670,32.5381,-94.4062,TX,Marshall
75671,32.5227,-94.3895,TX,Marshall
75672,32.5165,-94.3251,TX,Marshall
75680,32.1257,-94.7191,TX,Minden
75681,31.9669,-94.6873,TX,Mount Enterprise
75682,32.2542,-94.9322,TX,New London
75683,32.8324,-94.7710,TX,Ore City
75684,32.1335,-94.8315,TX,Overton
75685,32.1838,-94.3087,TX,Panola
75686,32.9980,-94.9523,TX,Pittsburg
75687,32.1518,-94.9554,TX,Price
75688,32.5540,-94.2394,TX,Scottsville
75689,32.1826,-94.9355,TX,Selman City
75691,32.3012,-94.7425,TX,Tatum
75692,32.5184,-94.1355,TX,Waskom
75693,32.5383,-94.8622,TX,White Oak
75694,32.6537,-94.3427,TX,Woodlawn
75701,32.2880,-95.2004,TX,Tyler
75702,32.3099,-95.2036,TX,Tyler
75703,32.2308,-95.3405,TX,Tyler
75704,32.3852,-95.4074,TX,Tyler
75705,32.3503,-95.1347,TX,Tyler
75706,32.4645,-95.3148,TX,Tyler
75707,32.2869,-95.1511,TX,Tyler
75708,32.4190,-95.2106,TX,Tyler
75709,32.3160,-95.3806,TX,Tyler
75710,32.3475,-95.3065,TX,Tyler
75711,32.5399,-95.4200,TX,Tyler
75712,32.4112,-95.2899,TX,Tyler
75713,32.4112,-95.2899,TX,Tyler
75750,32.2779,-95.0673,TX,Arp
75751,32.1881,-95.8824,TX,Athens
75752,32.2100,-95.7900,TX,Athens
75754,32.4230,-95.7129,TX,Ben Wheeler
75755,32.5716,-95.0577,TX,Big Sandy
75756,32.2328,-95.5757,TX,Brownsboro
75757,32.1773,-95.2543,TX,Bullard
75758,32.2572,-95.5393,TX,Chandler
75759,31.8733,-95.2288,TX,Cuney
75760,31.7140,-94.8418,TX,Cushing
75762,32.2266,-95.3902,TX,Flint
75763,31.9930,-95.4991,TX,Frankston
75764,31.8849,-95.1572,TX,Gallatin
75765,32.6480,-95.2337,TX,Hawkins
75766,31.8653,-95.1557,TX,Jacksonville
75770,32.1276,-95.6411,TX,Larue
75771,32.5062,-95.4006,TX,Lindale
75772,31.8008,-95.3001,TX,Maydelle
75773,32.7134,-95.4859,TX,Mineola
75778,32.2934,-95.7423,TX,Murchison
75779,31.7942,-95.6620,TX,Neches
75780,31.7820,-95.1640,TX,New Summerfield
75782,32.1942,-95.5481,TX,Poynor
75783,32.7823,-95.4434,TX,Quitman
75784,31.8690,-94.9954,TX,Reklaw
75785,31.8136,-95.0965,TX,Rusk
75788,31.8254,-94.9189,TX,Sacul
75789,32.2477,-95.1790,TX,Troup
75790,32.5436,-95.6792,TX,Van
75791,32.2195,-95.2177,TX,Whitehouse
75792,32.5193,-95.2838,TX,Winona
75797,32.5800,-95.1100,TX,Dynamic Resource Group
75798,32.4112,-95.2899,TX,Tyler
75799,32.4112,-95.2899,TX,Tyler
75801,31.8485,-95.6852,TX,Palestine
75802,31.9268,-95.5796,TX,Palestine
75803,31.8100,-95.6600,TX,Palestine
75831,31.4121,-95.9904,TX,Buffalo
75832,31.7942,-95.6620,TX,Cayuga
75833,31.3631,-95.9000,TX,Centerville
75834,31.1058,-95.1388,TX,Centralia
75835,31.3208,-95.3928,TX,Crockett
75838,31.5956,-96.0751,TX,Donie
75839,31.6480,-95.5551,TX,Elkhart
75840,31.7675,-96.1381,TX,Fairfield
75844,31.4959,-95.4688,TX,Grapeland
75845,31.0621,-95.1427,TX,Groveton
75846,31.3040,-96.1686,TX,Jewett
75847,31.3620,-95.1822,TX,Kennard
75848,31.8477,-96.2810,TX,Kirvin
75849,31.2594,-95.3675,TX,Latexo
75850,31.1899,-95.9013,TX,Leona
75851,31.1367,-95.4769,TX,Lovelady
75852,31.0095,-95.7725,TX,Midway
75853,31.7942,-95.6620,TX,Montalba
75855,31.4788,-95.8662,TX,Oakwood
75856,31.1058,-95.1388,TX,Pennington
75858,31.2594,-95.3675,TX,Ratcliff
75859,31.8378,-96.2341,TX,Streetman
75860,31.6277,-96.2124,TX,Teague
75861,31.8028,-95.8448,TX,Tennessee Colony
75862,30.9102,-95.3122,TX,Trinity
75865,31.1058,-95.1388,TX,Woodlake
75880,31.7942,-95.6620,TX,Tennessee Colony
75882,31.7942,-95.6620,TX,Palestine
75884,31.7942,-95.6620,TX,Tennessee Colony
75886,31.7942,-95.6620,TX,Tennessee Colony
75901,31.2765,-94.5084,TX,Lufkin
75902,31.3623,-94.7611,TX,Lufkin
75903,31.2766,-94.5676,TX,Lufkin
75904,31.3351,-94.7039,TX,Lufkin
75915,31.2873,-94.5771,TX,Lufkin
75925,31.8067,-95.1430,TX,Alto
75926,31.1058,-95.1388,TX,Apple Springs
75928,30.7146,-93.7096,TX,Bon Wier
75929,31.4181,-94.1824,TX,Broaddus
75930,31.3731,-93.8219,TX,Bronson
75931,31.2490,-93.7574,TX,Brookeland
75932,31.1479,-93.6124,TX,Burkeville
75933,30.7146,-93.7096,TX,Call
75934,30.8179,-94.8691,TX,Camden
75935,31.7808,-94.2353,TX,Center
75936,30.7663,-94.4634,TX,Chester
75937,31.4866,-94.3487,TX,Chireno
75938,30.9007,-94.3916,TX,Colmesneil
75939,31.0408,-94.8124,TX,Corrigan
75941,31.2216,-94.5939,TX,Diboll
75942,30.8081,-94.4279,TX,Doucette
75943,31.6230,-94.8512,TX,Douglass
75944,31.5342,-94.6390,TX,Etoile
75946,31.7718,-94.5268,TX,Garrison
75947,31.3731,-93.8219,TX,Geneva
75948,31.3291,-93.7737,TX,Hemphill
75949,31.2860,-94.5266,TX,Huntington
75951,30.8673,-93.9977,TX,Jasper
75954,31.9666,-94.0588,TX,Joaquin
75956,30.6583,-93.8984,TX,Kirbyville
75958,31.5342,-94.6390,TX,Martinsville
75959,31.3731,-93.8219,TX,Milam
75960,30.8179,-94.8691,TX,Moscow
75961,31.6645,-94.5784,TX,Nacogdoches
75962,31.6995,-94.6074,TX,Nacogdoches
75963,31.6046,-94.6641,TX,Nacogdoches
75964,31.6737,-94.6932,TX,Nacogdoches
75965,31.6800,-94.6300,TX,Nacogdoches
75966,30.8386,-93.7679,TX,Newton
75968,31.2482,-93.9731,TX,Pineland
75969,31.4402,-94.8698,TX,Pollok
75972,31.5481,-94.1118,TX,San Augustine
75973,31.7746,-94.1529,TX,Shelbyville
75974,31.9481,-94.2477,TX,Tenaha
75975,31.9056,-94.4260,TX,Timpson
75976,31.7820,-95.1640,TX,Wells
75977,30.7146,-93.7096,TX,Wiergate
75978,31.5342,-94.6390,TX,Woden
75979,30.7585,-94.3669,TX,Woodville
75980,31.1744,-94.4013,TX,Zavalla
75990,30.7927,-94.3545,TX,Woodville
76001,32.7714,-97.2915,TX,Arlington
76002,32.7714,-97.2915,TX,Arlington
76003,32.7417,-97.2253,TX,Arlington
76004,32.7714,-97.2915,TX,Arlington
76005,32.7714,-97.2915,TX,Arlington
76006,32.7766,-97.0856,TX,Arlington
76007,32.7714,-97.2915,TX,Arlington
76008,32.6819,-97.7795,TX,Aledo
76009,32.4210,-97.1963,TX,Alvarado
76010,32.7318,-97.0798,TX,Arlington
76011,32.7715,-97.0796,TX,Arlington
76012,32.7741,-97.1317,TX,Arlington
76013,32.7714,-97.2915,TX,Arlington
76014,32.7714,-97.2915,TX,Arlington
76015,32.7714,-97.2915,TX,Arlington
76016,32.7714,-97.2915,TX,Arlington
76017,32.7714,-97.2915,TX,Arlington
76018,32.7714,-97.2915,TX,Arlington
76019,32.7714,-97.2915,TX,Arlington
76020,32.9097,-97.5263,TX,Azle
76021,32.8525,-97.1363,TX,Bedford
76022,32.8310,-97.1443,TX,Bedford
76023,33.1113,-97.6386,TX,Boyd
76028,32.4927,-97.2644,TX,Burleson
76031,32.3178,-97.4408,TX,Cleburne
76033,32.3509,-97.4103,TX,Cleburne
76034,32.8895,-97.1434,TX,Colleyville
76035,32.4740,-97.6775,TX,Cresson
76036,32.7714,-97.2915,TX,Crowley
76039,32.8593,-97.0757,TX,Euless
76040,32.8214,-97.1082,TX,Euless
76041,32.2486,-96.8232,TX,Forreston
76043,32.2108,-97.7922,TX,Glen Rose
76044,32.4185,-97.5306,TX,Godley
76048,32.4354,-97.8449,TX,Granbury
76049,32.4494,-97.7666,TX,Granbury
76050,32.3360,-97.3111,TX,Grandview
76051,32.9328,-97.0808,TX,Grapevine
76052,32.9411,-97.3538,TX,Haslet
76053,32.8827,-97.2278,TX,Hurst
76054,32.8632,-97.1759,TX,Hurst
76055,32.1767,-97.2055,TX,Itasca
76058,32.4086,-97.3036,TX,Joshua
76059,32.3350,-97.3055,TX,Keene
76060,32.7714,-97.2915,TX,Kennedale
76061,32.4761,-97.1893,TX,Lillian
76063,32.7714,-97.2915,TX,Mansfield
76064,32.2993,-97.0271,TX,Maypearl
76065,32.4314,-96.9788,TX,Midlothian
76066,32.7457,-97.9561,TX,Millsap
76067,32.8001,-98.2494,TX,Mineral Wells
76068,32.7598,-98.3162,TX,Mineral Wells
76070,32.2348,-97.6654,TX,Nemo
76071,33.0070,-97.4923,TX,Newark
76073,33.0976,-97.7275,TX,Paradise
76077,32.2840,-97.7040,TX,Rainbow
76078,33.0921,-97.4803,TX,Rhome
76082,32.8086,-97.6932,TX,Springtown
76084,32.4551,-97.1412,TX,Venus
76085,32.8400,-97.7000,TX,Weatherford
76086,32.7808,-97.8068,TX,Weatherford
76087,32.7539,-97.7860,TX,Weatherford
76088,32.8478,-97.8606,TX,Weatherford
76092,32.9485,-97.1524,TX,Southlake
76093,32.2951,-97.3262,TX,Rio Vista
76094,32.7714,-97.2915,TX,Arlington
76095,32.7714,-97.2915,TX,Bedford
76096,32.7714,-97.2915,TX,Arlington
76097,32.5244,-97.2609,TX,Burleson
76098,32.8957,-97.5636,TX,Azle
76099,32.7714,-97.2915,TX,Grapevine
76101,32.7714,-97.2915,TX,Fort Worth
76102,32.7594,-97.2456,TX,Fort Worth
76103,32.7567,-97.2741,TX,Fort Worth
76104,32.7714,-97.2915,TX,Fort Worth
76105,32.7714,-97.2915,TX,Fort Worth
76106,32.7887,-97.3552,TX,Fort Worth
76107,32.7543,-97.3804,TX,Fort Worth
76108,32.7822,-97.4969,TX,Fort Worth
76109,32.7714,-97.2915,TX,Fort Worth
76110,32.7714,-97.2915,TX,Fort Worth
76111,32.7947,-97.2975,TX,Fort Worth
76112,32.7721,-97.2177,TX,Fort Worth
76113,32.7714,-97.2915,TX,Fort Worth
76114,32.7796,-97.3928,TX,Fort Worth
76115,32.7714,-97.2915,TX,Fort Worth
76116,32.7431,-97.4268,TX,Fort Worth
76117,32.8019,-97.2634,TX,Haltom City
76118,32.8013,-97.1952,TX,Fort Worth
76119,32.7989,-97.1933,TX,Fort Worth
76120,32.7699,-97.1847,TX,Fort Worth
76121,32.7714,-97.2915,TX,Fort Worth
76122,32.7714,-97.2915,TX,Fort Worth
76123,32.7714,-97.2915,TX,Fort Worth
76124,32.7714,-97.2915,TX,Fort Worth
76126,32.7714,-97.2915,TX,Fort Worth
76127,32.7667,-97.4272,TX,Naval Air Station/ Jrb
76129,32.7714,-97.2915,TX,Fort Worth
76130,32.7714,-97.2915,TX,Fort Worth
76131,32.8917,-97.3481,TX,Fort Worth
76132,32.8683,-97.3699,TX,Fort Worth
76133,32.7714,-97.2915,TX,Fort Worth
76134,32.7714,-97.2915,TX,Fort Worth
76135,32.8348,-97.4702,TX,Fort Worth
76136,32.7714,-97.2915,TX,Fort Worth
76137,32.8532,-97.2881,TX,Fort Worth
76140,32.7714,-97.2915,TX,Fort Worth
76147,32.7714,-97.2915,TX,Fort Worth
76148,32.8621,-97.2508,TX,Fort Worth
76150,32.7714,-97.2915,TX,Fort Worth
76155,32.8314,-97.0520,TX,Fort Worth
76161,32.7714,-97.2915,TX,Fort Worth
76162,32.7714,-97.2915,TX,Fort Worth
76163,32.7714,-97.2915,TX,Fort Worth
76164,32.7714,-97.2915,TX,Fort Worth
76177,32.9346,-97.3236,TX,Fort Worth
76178,32.7714,-97.2915,TX,Fort Worth
76179,32.9074,-97.4257,TX,Fort Worth
76180,32.8680,-97.2174,TX,North Richland Hills
76181,32.7714,-97.2915,TX,Fort Worth
76182,32.7714,-97.2915,TX,North Richland Hills
76185,32.7714,-97.2915,TX,Fort Worth
76191,32.7714,-97.2915,TX,Fort Worth
76192,32.7714,-97.2915,TX,Fort Worth
76193,32.7714,-97.2915,TX,Fort Worth
76195,32.7714,-97.2915,TX,Fort Worth
76196,32.7714,-97.2915,TX,Fort Worth
76197,32.7714,-97.2915,TX,Fort Worth
76198,32.7714,-97.2915,TX,Fort Worth
76199,32.7714,-97.2915,TX,Fort Worth
